created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jul 20 16:17:52 +0000 2023;1682062275362816005;"Oversight hearing on UAPs: July 26th, 10:00amEST.   Witnesses: David Grusch, David Fravor, Ryan Graves.  Full press conference:   https://t.co/9wwNfxmolX";16;78;209;826;en;913308968809672705;1682062275362816005;realannapaulina;https://twitter.com/realannapaulina/status/1682062275362816005
Thu Jul 20 15:11:28 +0000 2023;1682045566321057792;"Oversight hearing on UAPs: July 26th, 10:00amEST.   Witnesses: David Grusch, David Fravor, Ryan Graves.  Full press conference: https://t.co/5UUZjKPmSP https://t.co/otldAPjn0b";79;390;687;2837;en;1028854804087492613;1682045566321057792;RepTimBurchett;https://twitter.com/RepTimBurchett/status/1682045566321057792
Thu Jul 20 14:38:32 +0000 2023;1682037278691180544;"Witnesses for the UAP hearing next week are as follows:   1) Ryan Graves  2) David Fravor  3) David Grusch";10;105;100;793;en;1610230835289923584;1682037278691180544;RepLuna;https://twitter.com/RepLuna/status/1682037278691180544
Thu Jul 20 13:19:39 +0000 2023;1682017425666064384;"David Fravor, Ryan Graves, David Grusch, and y’all are disappointed?! I swear man, some people on here aren’t happy unless they are complaining. Let’s put this into perspective real quick.   Yes, WE have all heard what they’ve had to say before, but #ufotwitter makes up an…";1;106;37;517;en;1479666079341457420;1682017425666064384;UAPodcast850;https://twitter.com/UAPodcast850/status/1682017425666064384
Thu Jul 20 13:12:53 +0000 2023;1682015722392678400;"#ufotwitter The July 26th UFO Hearings will officially feature Ryan Graves, David Fravor, and David Grusch. https://t.co/2ZKQCtmU6B";7;34;59;389;en;940027773627727875;1682015722392678400;Cortex_Zero;https://twitter.com/Cortex_Zero/status/1682015722392678400
Thu Jul 20 12:47:28 +0000 2023;1682009327144513536;"WHISTLEBLOWER DAVID GRUSCH AND TWO EX-NAVY PILOTS TO TESTIFY AT HOUSE OVERSIGHT SUBCOMMITTEE HEARING ON JULY 26, 2023  1) On July 26, David Grusch, a former national security officer who alleges that he learned of government-connected programs that possess non-human technology https://t.co/GbALfOHmlv";14;10;103;343;en;1311271206;1682009327144513536;ddeanjohnson;https://twitter.com/ddeanjohnson/status/1682009327144513536
Thu Jul 20 12:37:26 +0000 2023;1682006802949390338;"The 3 witnesses that will be testifying at the July 26th UFO hearing are:  Ryan Graves, Commander David Fravor, and David Grusch.  Gonna be good. And just the beginning...";4;90;61;598;en;2159970638;1682006802949390338;PostDisclosure;https://twitter.com/PostDisclosure/status/1682006802949390338
Thu Jul 20 12:36:23 +0000 2023;1682006538553024512;"It's official. The 3 individuals who are testifying at the July 26th UAP Hearing  Ryan Graves David Fravor David Grusch  #ufotwitter #uaptwitter #ufos #ufo";16;87;73;435;en;21799800;1682006538553024512;MikeColangelo;https://twitter.com/MikeColangelo/status/1682006538553024512
Thu Jul 20 12:34:56 +0000 2023;1682006172818362369;"🚨 Witnesses posted for the July 26, 2023, UAP hearing:  - Ryan Graves, Executive Director, Americans for Safe Aerospace  - Rt. Commander David Fravor, Former Commanding Officer, Black Aces Squadron, U.S. Navy  - David Grusch, Former National Reconnaissance Officer…";30;198;147;787;en;71320740;1682006172818362369;blackvaultcom;https://twitter.com/blackvaultcom/status/1682006172818362369
Thu Jul 20 10:43:32 +0000 2023;1681978136571813890;"I can't get the description of the UFO out of my head, provided by the whistleblowers who have been working in the secret programs and closely collaborated with David Grush, and they shared this description with the journalist Michael Shellenberger.  ‘It looked like a chopped up… https://t.co/Mcf54Z5A7X";4;74;65;532;en;791620697726615554;1681978136571813890;OMApproach;https://twitter.com/OMApproach/status/1681978136571813890
Wed Jul 19 22:30:38 +0000 2023;1681793696503570433;"This is great news to hear David Grusch confirmed! However @timburchett says that the Pentagon interfered and forced another witness to back down and not testify. A NASA witness also backed out. Very disconcerting to say the least.";6;31;64;304;en;4639346117;1681793696503570433;HighPeaks77;https://twitter.com/HighPeaks77/status/1681793696503570433
Wed Jul 19 22:21:30 +0000 2023;1681791399295942657;"BREAKING NEWS:   EXCLUSIVE: Ask a Pol has confirmed—UFO whistleblower David Grusch is scheduled to testify in next week's House hearing https://t.co/CBkztVRYvj";51;59;203;874;en;1673101773182054400;1681791399295942657;ask_a_pol;https://twitter.com/ask_a_pol/status/1681791399295942657
Wed Jul 19 19:37:10 +0000 2023;1681750044519563266;"Talked to David GRUSCH a month ago,  thanked him for his courage. He was well aware of possible consequences of his IG complaint + going public.  He's already experienced significant consequences + is determined the truth will be told.  He's a Patriot + deserving of our support.";1;10;31;348;en;1395749422840037376;1681750044519563266;SabrinaRobb19;https://twitter.com/SabrinaRobb19/status/1681750044519563266
Wed Jul 19 16:12:09 +0000 2023;1681698447827640322;"David Grusch, a former intelligence official turned whistleblower, went public with allegations the U.S. government possesses “non-human” vehicles and “dead pilots,” who presumably were also of non-human origin. He claims top secret black programs, including with private… https://t.co/WohHS01vKI";5;23;82;394;en;21799800;1681698447827640322;MikeColangelo;https://twitter.com/MikeColangelo/status/1681698447827640322
Wed Jul 19 14:33:02 +0000 2023;1681673507732684803;"As long as David Grusch is testifying at the July 26th hearing, I’m good.  Even if he says the exact same things he said during the News Nation interview.   I’m not sure who the other witnesses are but don’t forget we’ll probably get another hearing in September.   If your…";7;51;37;367;en;21799800;1681673507732684803;MikeColangelo;https://twitter.com/MikeColangelo/status/1681673507732684803
Tue Jul 18 22:44:44 +0000 2023;1681434859678629889;"@realannapaulina @RepTimBurchett @JaredEMoskowitz Great, but I hope the hearing will cover what action Congress is taking to verify the claims of David Grusch (and other whistleblowers), because unlike the multifactorial nature of UAP sightings, there's no middle ground with Grusch's claims, which are either true or false.";1;20;18;379;en;351752318;1681372845660569615;nickpopemod;https://twitter.com/nickpopemod/status/1681434859678629889
Tue Jul 18 20:28:07 +0000 2023;1681400478759014400;"The @DeptofDefense retaliated against American Heroes whistleblowers David Grusch and Lue Elizondo.   Retaliation against DOD whistleblowers is a crime.   Congress must call @SecDef &amp  @ODNIgov on the carpet  NOW  #ufotwitter #uaptwitter #ufos #UAPs #EndUAPSecrecy  @SASCDems… https://t.co/didklaFLs6";4;43;245;723;en;1280454331410440192;1681400478759014400;StandForBetter;https://twitter.com/StandForBetter/status/1681400478759014400
Tue Jul 18 20:14:12 +0000 2023;1681396977110589458;"With all the news circulating around #ufotwitter these days, including recent developments like public hearings on UAPs, I thought I'd take a few minutes to look in-depth at one of the central figures in this whole situation:  Who, you might be wondering, is David Grusch?  1/25 https://t.co/VqGjQYY0Rx";23;42;150;723;en;1428510394960732161;1681396977110589458;sporadicaai;https://twitter.com/sporadicaai/status/1681396977110589458
Tue Jul 18 12:26:20 +0000 2023;1681279233929228288;"Jeremy Corbell &amp  George Knapp on who they’d like to see testify:  • David Grusch • Lue Elizondo • Admiral Thomas Wilson • Dave Fravor • Alex Dietrich • Ryan Graves • Jay Stratton • James Lacatski • Bob Lazar  Weaponized #26: https://t.co/q2yp838fJ8  #ufotwitter #ufo #uap https://t.co/LFR3tgj3nz";7;86;93;414;en;1408270506894188545;1681279233929228288;UAPJames;https://twitter.com/UAPJames/status/1681279233929228288
Tue Jul 18 07:13:58 +0000 2023;1681200623428190209;"Rep André Carson (who led the first UAP hearing) says he would love to get UAP witness David Grusch to a hearing before his HPSCI (House Permanent Select Committee on Intelligence) but he's 'in the minority'.";1;33;67;471;en;2346524875;1681200623428190209;rosscoulthart;https://twitter.com/rosscoulthart/status/1681200623428190209
Mon Jul 17 21:13:24 +0000 2023;1681049485596672000;"Garry Nolan says he knows David Grusch will be at the July 26th UAP hearing.  Dr. Nolan also reveals that we will be seeing more of David Grusch after the hearing. Sounds like we're getting more interviews with Mr. Grusch.  Full Interview: https://t.co/K1bnuyJgR9  #ufotwitter… https://t.co/wzFkf68PEv";9;15;90;523;en;21799800;1681049485596672000;MikeColangelo;https://twitter.com/MikeColangelo/status/1681049485596672000
Mon Jul 17 15:57:28 +0000 2023;1680969980064546818;"David Grusch + 3 Witnesses - July 26th UAP Hearing &amp  perhaps more info about the murders.  Ross Coulthart has been told that David Grusch probably will be testifying on July 26th, along with 3 other witnesses. Coulthart also says that David Grusch is prepared to name the… https://t.co/QhHO3VLWiw";24;88;155;665;en;21799800;1680969980064546818;MikeColangelo;https://twitter.com/MikeColangelo/status/1680969980064546818
Mon Jul 17 15:36:57 +0000 2023;1680964814967906311;"Will Congress ask David Grusch at the HOC hearing about his statements that people were murdered to cover up UFOs?  “Mr. Grusch is prepared to start giving evidence about that point. This is why they’re panicking.” - Ross Coulthart  https://t.co/HEjWoMr39i  #ufotwitter #ufo #uap https://t.co/BCkauKUJuv";6;25;85;365;en;1408270506894188545;1680964814967906311;UAPJames;https://twitter.com/UAPJames/status/1680964814967906311
Mon Jul 17 12:52:42 +0000 2023;1680923482702372864;"The Pentagon could be forced to declassify what it knows about UFOS | UFO expert Richard Lawrence  GB News is covering the latest UFO news. 🇬🇧 Welcome to the UFO Party!  No mention of David Grusch though.  #ufotwitter #uaptwitter #ufo #ufos https://t.co/XluTXCpk5r";22;80;181;753;en;21799800;1680923482702372864;MikeColangelo;https://twitter.com/MikeColangelo/status/1680923482702372864
Sun Jul 16 14:40:54 +0000 2023;1680588320525647872;"🔥TODAY LIVE 1PM PACIFIC:  US Navy Chief Master-at-arms Sean Cahill (Ret)  joins us to discuss UFO legislation by @SenSchumer &amp  @SenatorRounds, the July 26th Congressional hearing, David Grusch, AARO &amp   more.  CLICK 👉https://t.co/KRBnfRyApu  #ufotwitter #uaptwitter #uaps #ufos https://t.co/KxknSVI93l";5;12;119;216;en;1554761421639991296;1680588320525647872;GoodTroubleShow;https://twitter.com/GoodTroubleShow/status/1680588320525647872
Sun Jul 16 13:54:08 +0000 2023;1680576554630258690;"💥a source close to senators informs me that they have a #disclosure plan and it’s going to start with #roswell. This, i believe, is the reason why #davidgrusch was prohibited from speaking about it, if you recall: “unfortunately I’m not authorized to discuss the details of that…";8;55;85;497;en;8904322;1680576554630258690;sonofman;https://twitter.com/sonofman/status/1680576554630258690
Sun Jul 16 12:46:33 +0000 2023;1680559544680759297;"UFO's are Interdimensional, well that’s what David Grusch, Jacques Valle and Garry Nolan hypothesize. It would explain how the craft move, change shape, size and zip off. Carl Sagan explains how a higher dimensional object would appear to a lower dimensional reality  #ufotwitter https://t.co/h86xbEQnFd";18;88;313;1396;en;1331003855325171714;1680559544680759297;ADelarge60;https://twitter.com/ADelarge60/status/1680559544680759297
Sat Jul 15 03:46:04 +0000 2023;1680061139227426816;"First major mainstream news coverage on what may turn out to be the biggest story of our time! @NBCNightlyNews covered a small segment of David Grusch. https://t.co/sOTYHW7zkj";7;93;261;1768;en;52962264;1680061139227426816;jamescfox;https://twitter.com/jamescfox/status/1680061139227426816
Sat Jul 15 03:22:40 +0000 2023;1680055251079147521;"July 26th - save the date!  The public will finally be able to hear from David Grusch 🔥.  https://t.co/0CKziuJK3E";21;30;134;616;en;1361379834690109440;1680055251079147521;conterammundi;https://twitter.com/conterammundi/status/1680055251079147521
Sat Jul 15 02:25:26 +0000 2023;1680040849995075584;"Non-human Intelligence  This term appears in the Schumer NDAA Amendment 22 times, it cannot be made anymore clear what our leaders now know we are dealing with.   @LueElizondo lit the spark and started the fire. #DavidGrusch blew the whistle and ripped the 80 year old bandaid… https://t.co/s5SYIAYBRS";21;46;243;952;en;1361379834690109440;1680040849995075584;conterammundi;https://twitter.com/conterammundi/status/1680040849995075584
Sat Jul 15 00:14:07 +0000 2023;1680007801769172992;"NBC News Now segment on the new UFO legislation and David Grusch. https://t.co/VpyyDxxL8X";35;74;301;1139;en;4874646887;1680007801769172992;tinyklaus;https://twitter.com/tinyklaus/status/1680007801769172992
Sat Jul 15 00:06:49 +0000 2023;1680005965452652544;"David Grusch tells NBC News he won’t speak to the media until after he testifies to Congress.  #ufotwitter #ufo #uap https://t.co/K1HcWeVtWp";12;29;170;889;en;1408270506894188545;1680005965452652544;UAPJames;https://twitter.com/UAPJames/status/1680005965452652544
Fri Jul 14 17:55:15 +0000 2023;1679912455261274112;"He put us on third base in one play. Forever grateful David. 💕💥💕 #ufotwitter #davidgrusch https://t.co/M4pF6cwHMT";7;38;57;681;en;8904322;1679912455261274112;sonofman;https://twitter.com/sonofman/status/1679912455261274112
Fri Jul 14 12:17:43 +0000 2023;1679827513927958529;"So @neiltyson   You really think that #DavidGrusch   1.) Gave up his career  2.) Lied to the AG 3.) Convinced the AG his lie was real.  4.) Arranged for others to lie to the AG as well.  5.) Testified under oath  All so he can sell books?   That is your well thought out analysis?";7;116;84;791;en;24077995;1679827513927958529;_Desmoden;https://twitter.com/_Desmoden/status/1679827513927958529
Fri Jul 14 03:24:09 +0000 2023;1679693238838624261;"VIDEO REWIND  🎬  8 months ago we said @julianbarnes of the @nytimes is likely a Pentagon shill .  Today's article by Barnes conveniently leaves out whistleblower David Grusch.  The Shill Keep on Shilling.  CLICK 👉https://t.co/jXhR4LzXEq  #ufotwitter #uaptwitter #ufos #uaps https://t.co/aU5XBadBqR";3;10;113;258;en;1554761421639991296;1679693238838624261;GoodTroubleShow;https://twitter.com/GoodTroubleShow/status/1679693238838624261
Fri Jul 14 02:03:29 +0000 2023;1679672937601986560;"Tonight’s breaking news segment on @newsnation with @BrianEntin with clips from @RepJamesComer @timburchett, @rosscoulthart’s interview with UFO whistleblower David Grusch, followed by a live interview with @JeremyCorbell: https://t.co/s9n4cU762K";4;17;112;439;en;329909379;1679672937601986560;colmanjones;https://twitter.com/colmanjones/status/1679672937601986560
Fri Jul 14 00:58:05 +0000 2023;1679656476703444993;"Mr. Barnes @nytimes  must be spoon fed by Intel: “…pushing back against the conspiracy theories (David Grusch?) that surround discussions of U.F.O.s and fears that the government is hiding critical information from the public.”  https://t.co/dmaFhN5YhH";2;29;46;448;en;52962264;1679656476703444993;jamescfox;https://twitter.com/jamescfox/status/1679656476703444993
Fri Jul 14 00:32:14 +0000 2023;1679649974366396416;"@rosscoulthart @nytimes As many have mentioned, no mention of David Grusch.  Perhaps they don't want to remind anyone that though they were given the opportunity (as was the Washington Post) to run the story they demurred.    Once again underscores the bravery of Grusch and others who came before him,…";14;59;203;1473;en;465940777;1679643654154231808;GarryPNolan;https://twitter.com/GarryPNolan/status/1679649974366396416
Thu Jul 13 15:46:48 +0000 2023;1679517742192263170;"Congressional leaders push to declassify UFOs | FOX 5 News  Quick segment of UFO news highlights since David Grusch has gone public.  "If they don't exist, then why are they hiding them? And if they do exist, why don't we know about it?" x2 😁 - Tim Burchett  #ufotwitter… https://t.co/3TtHNfXwJe";6;25;143;481;en;21799800;1679517742192263170;MikeColangelo;https://twitter.com/MikeColangelo/status/1679517742192263170
Wed Jul 12 20:50:38 +0000 2023;1679231818049134594;"Hello most of US legacy mainstream media, anyone awake? The vice chairman of one of the US’ most powerful Congressional oversight committees thinks this David Grusch #UAP story, if true,  is potentially the biggest story in human history. “Yawn”, they say. Back to sleep.";43;209;540;2500;en;2346524875;1679231818049134594;rosscoulthart;https://twitter.com/rosscoulthart/status/1679231818049134594
Tue Jul 11 20:38:14 +0000 2023;1678866308815880194;"Rep. Tim Burchett thinks David Grusch is legit, and says he would like to have about 6 people testify at the upcoming House Oversight Committee UAP hearing.  Full interview w/ @TheProjectUnity :  https://t.co/9keuatWqYY  #ufotwitter #ufo https://t.co/909dDlwCWv";7;22;103;429;en;1408270506894188545;1678866308815880194;UAPJames;https://twitter.com/UAPJames/status/1678866308815880194
Tue Jul 11 13:45:20 +0000 2023;1678762400143777792;"Tim Burchett still says he is hoping for a public UAP house hearing at the end of July. He won't say who is going to testify though.  Here is my speculation on who might testify: - David Grusch - Lue Elizondo - Ryan Graves - Eric Davis - At least one unknown  Weaponized Ep25:… https://t.co/A9XQBuf7D2";6;64;95;506;en;21799800;1678762400143777792;MikeColangelo;https://twitter.com/MikeColangelo/status/1678762400143777792
Sun Jul 09 00:48:07 +0000 2023;1677842029542531072;"Never a dull moment in UFO land! Ross Coulthart — the journalist who interviewed whistle blower and intel veteran David Grusch, who claims the US has UFOs in its possession — said the US has a UFO so big it could not be moved and had to build a structure around it in a foreign… https://t.co/HiQqOH39Ta";63;244;304;2057;en;613212190;1677842029542531072;Aviation_Intel;https://twitter.com/Aviation_Intel/status/1677842029542531072
Sat Jul 08 21:06:42 +0000 2023;1677786307945447424;"All the more reason why a Congressional hearing should happen, to allow witnesses like David Grusch and others to present the evidence they can in public, and TS-SCI info in private hearing:  Why the UFO whistleblowers are getting a mixed reaction https://t.co/eY4kPoonpS";8;62;153;731;en;2346524875;1677786307945447424;rosscoulthart;https://twitter.com/rosscoulthart/status/1677786307945447424
Sat Jul 08 16:31:33 +0000 2023;1677717066135244801;"🔥LIVESTREAM:  Washington DC journalist Matt Laslo, @MattLaslo, joins us to discuss Congressional statements on  UFO whistleblower David Grusch and the upcoming hearings.  Sunday, July 9th, 1pm Pacific  CLICK 👉 https://t.co/Wh5yMM9ABO  #ufotwitter #uaptwitter #ufos #uaps https://t.co/7Ey193XKeU";4;8;114;226;en;1554761421639991296;1677717066135244801;GoodTroubleShow;https://twitter.com/GoodTroubleShow/status/1677717066135244801
Fri Jul 07 16:23:23 +0000 2023;1677352622116806676;"David Grusch and other credible individuals have provided the IC IG details about an alleged program involving recovered ET technology. Since AARO does not have this information, Congress ought to ask the IC IG to assess the issue and report what it learns.";33;124;489;2144;en;1255656155717734402;1677352622116806676;ChrisKMellon;https://twitter.com/ChrisKMellon/status/1677352622116806676
Thu Jul 06 21:24:20 +0000 2023;1677065969963868160;"It has been one month since I met and interviewed Leslie Kean. She is the journalist who broke the UFO whistleblower David Grusch story. She has also had several big UFO scoops in the New York Times. Can’t wait to talk with her again at 10pm tonight on @NewsNation.";3;18;59;479;en;566445645;1677065969963868160;BrianEntin;https://twitter.com/BrianEntin/status/1677065969963868160
Wed Jul 05 17:52:18 +0000 2023;1676650221902635018;"🔥HOC UAP Hearing🔥: talked to a staffer from rep. Luna who deals with the UAP issue   * David Grusch will be testifying publically at the HOC * estimating hearing time frame July 20-July 31  #ufotwitter";13;19;111;449;en;1531390014503911425;1676650221902635018;SawanPa77614095;https://twitter.com/SawanPa77614095/status/1676650221902635018
Wed Jul 05 13:05:47 +0000 2023;1676578117731643394;"The Check's: TLDR Journalist Ross Coulthart 2 interviews about UAP in one tweet  Interview with Matt Ford:  He declares that he knows that the White House knows, that they had briefings, that the National Security Council has been briefed on David Grusch.  As an investigative… https://t.co/MfhX3NsvoN";13;25;98;360;en;821055520920535046;1676578117731643394;Baptiste_Fri;https://twitter.com/Baptiste_Fri/status/1676578117731643394
Wed Jul 05 04:46:51 +0000 2023;1676452556724379648;"WEAPONIZED’s @JeremyCorbell @g_knapp explain why @AARO can easily just ask for access to the classified evidence provided to the ICIG by David Grusch. But will Dr Sean Kirkpatrick choose to do so? As detailed to @coasttocoastam &amp  transcribed by @TheUfoJoe";1;36;53;378;en;2346524875;1676452556724379648;rosscoulthart;https://twitter.com/rosscoulthart/status/1676452556724379648
Mon Jul 03 10:16:13 +0000 2023;1675810670179414016;"Melbourne based followers may be interested in a 1PM Saturday August 12 event at the Victorian State Library Theatre w. CLOSE ENCOUNTERS AUSTRALIA. I'm speaking about the David Grusch #UAP story + Q&amp A + booksigning "In Plain Sight" . Ticket details at https://t.co/5W4nvXNKiq";0;58;61;467;en;2346524875;1675810670179414016;rosscoulthart;https://twitter.com/rosscoulthart/status/1675810670179414016
Mon Jul 03 03:22:57 +0000 2023;1675706669152497665;"Think about David Grusch’s claims of UFOs representing a non-human intelligence, the latest legislation that references “non-earth origin or exotic UAP material,” and listen to this again from Senator Blumenthal.  Something has to give.";3;21;119;540;en;4874646887;1675706669152497665;tinyklaus;https://twitter.com/tinyklaus/status/1675706669152497665
Sun Jul 02 09:18:55 +0000 2023;1675433864184094720;"Uri Geller, on 24 News telling the story of how the CIA took him to NASA and showed him Alien Bodies  and crashed UFO debris.   #ufotwitter #ufo @timburchett @SenGillibrand #DavidGrusch https://t.co/rCX2Dn4GmC";29;106;194;696;en;1331003855325171714;1675433864184094720;ADelarge60;https://twitter.com/ADelarge60/status/1675433864184094720
Sat Jul 01 22:37:36 +0000 2023;1675272469228183553;"I think it's absolutely bonkers that David Grusch called out DNI Avril Haines, Secretary of Defense Lloyd Austin, and director of AARO Sean Kirkpatrick during his interview w/ Ross Coulthart.  Very smart move though. They have been put on public notice.   Do your job.";3;11;55;387;en;2159970638;1675272469228183553;PostDisclosure;https://twitter.com/PostDisclosure/status/1675272469228183553
Sat Jul 01 14:50:03 +0000 2023;1675154805323341827;"REMINDER... Premiering. Ross Coulthart interview... speaking extensively on the David Grusch story  what evidence is coming and when, why he says he "knows" the phenomenon is real, and what that means. So much Ross hasn't spoken about before, at length. https://t.co/iTBdEBQpkx";11;35;117;521;en;1002272583465734145;1675154805323341827;TOEwithCurt;https://twitter.com/TOEwithCurt/status/1675154805323341827
Sat Jul 01 13:54:29 +0000 2023;1675140822143213571;"NEW 📺:  Journalist Ross Coulthart, whose bombshell @NewsNation interview with ex-intelligence official David Grusch joins us.  *YouTube corrupted the audio in the live version.   This is the fixed episode*  CLICK 👉 https://t.co/Eq9rCBRbMs  #ufotwitter #uaptwitter #ufos #uaps https://t.co/5J4ACmmZiE";4;11;115;235;en;1554761421639991296;1675140822143213571;GoodTroubleShow;https://twitter.com/GoodTroubleShow/status/1675140822143213571
Fri Jun 30 22:11:47 +0000 2023;1674903583714693120;"The Best UAP Footage Showing Occupants, Not A Hoax And Never Successfully Debunked!  David Grusch: 'We have alien bodies'   Are the bodies similar to the occupants in this case? Video: https://t.co/X2t1Ju2QKL  #ufotwitter #ufotwitterweek #UFO #UFOSightings #uaptwitter #UAPs… https://t.co/NSIXnYckaR";4;47;66;379;en;791620697726615554;1674903583714693120;OMApproach;https://twitter.com/OMApproach/status/1674903583714693120
Fri Jun 30 21:31:41 +0000 2023;1674893492219449345;"Full transcript of Senator @marcorubio @NewsNation interview  including much more of the detail behind the senator’s conclusions giving weight to David Grusch’s allegations needing proper rigorous investigation.";4;19;92;434;en;2346524875;1674893492219449345;rosscoulthart;https://twitter.com/rosscoulthart/status/1674893492219449345
Fri Jun 30 21:13:33 +0000 2023;1674888928103653378;"EXCLUSIVE: Oversight Chair Comer says former intelligence officer David Grusch seems credible to him and investigators. He says House Republicans hope to hear directly from him and the others “as quick as we can get the witnesses set up.”  https://t.co/6gkBraBVua";10;56;204;970;en;2346524875;1674888928103653378;rosscoulthart;https://twitter.com/rosscoulthart/status/1674888928103653378
Fri Jun 30 20:48:21 +0000 2023;1674882589151186948;"CONGRESS UPDATE  Senator Marco Rubio (R-Fl.), the ranking minority member of the Senate Select Committee on Intelligence (SSCI): "Either what he [David Grusch] is saying is partially true or entirely true, or we have some really smart, educated people with high clearances and…";31;33;169;564;en;1311271206;1674882589151186948;ddeanjohnson;https://twitter.com/ddeanjohnson/status/1674882589151186948
Fri Jun 30 19:37:39 +0000 2023;1674864794413993984;"Whoa...   "While UAP whistleblower David Grusch was vetted and found credible by the inspector general, House Oversight Committee James Comer says some of the other witnesses House Republicans wanted to testify on UFOs are being replaced after 'some issues' were flagged during…";8;135;49;326;en;71320740;1674864794413993984;blackvaultcom;https://twitter.com/blackvaultcom/status/1674864794413993984
Fri Jun 30 15:51:55 +0000 2023;1674807986802372610;"New ~3h interview with Ross coming out.  https://t.co/iTBdEBQpkx  This is the first time since he helped break the David Grusch story that he's speaking at this length. We also talk about why @rosscoulthart says he "knows" the phenomenon is real, and what that means.";12;27;108;462;en;1002272583465734145;1674807986802372610;TOEwithCurt;https://twitter.com/TOEwithCurt/status/1674807986802372610
Fri Jun 30 01:01:04 +0000 2023;1674583798053208064;"Ross Coulthart says about 6 witnesses testified to the Intelligence Community Inspector General on David Grusch’s behalf and verified the existence of a UFO crash retrieval &amp  reverse engineering program.  The Good Trouble Show:  https://t.co/vcQhAb9cdy  #ufotwitter #ufo #uap https://t.co/eQCkC33W7f";9;31;150;655;en;1408270506894188545;1674583798053208064;UAPJames;https://twitter.com/UAPJames/status/1674583798053208064
Fri Jun 30 00:36:08 +0000 2023;1674577523663839234;"@SenMarcoRubio Thank you Senator but I think the public is even more interested in the claims from David Grusch — we need to have open hearings on what may turn out to be the most significant story of our time. Thank you for your continued efforts on the UAP issue.";1;26;60;740;en;52962264;1674071783115300865;jamescfox;https://twitter.com/jamescfox/status/1674577523663839234
Thu Jun 29 15:01:53 +0000 2023;1674433009221775362;"New Dutch interview with "UFO whistleblower 2.0" David Grusch features photos of aliens shaking hands with George Bush and Augusto Pinochet. Article was written by Max Moszkowicz, friend of "UFO whistleblower 1.0" Lue Elizondo... who's a friend of Grusch. https://t.co/kfczA9Bz6S https://t.co/TgD52CBodt";45;237;55;344;en;20652877;1674433009221775362;MiddleOfMayhem;https://twitter.com/MiddleOfMayhem/status/1674433009221775362
Thu Jun 29 02:43:38 +0000 2023;1674247221037117440;"Commendable to see straight reportage of Senator @marcorubio's candid admissions pointing to the credibility of David Grusch's allegations, other highly cleared witnesses coming forward to Congress, being reported in @NYMag: https://t.co/4WyKLFyNqR";12;36;158;864;en;2346524875;1674247221037117440;rosscoulthart;https://twitter.com/rosscoulthart/status/1674247221037117440
Thu Jun 29 02:41:04 +0000 2023;1674246577563774976;"🔥LIVESTREAM:  Journalist Ross Coulthart, whose bombshell @NewsNation interview with ex-intelligence official David Grusch sent shockwaves through Washington, joins us LIVE.  Thursday, June 29, 5pm Pacific  CLICK 👉 https://t.co/MBksfL1jC5  #ufotwitter #uaptwitter #ufos #uaps https://t.co/UxdkoRwwJX";24;32;183;510;en;1554761421639991296;1674246577563774976;GoodTroubleShow;https://twitter.com/GoodTroubleShow/status/1674246577563774976
Wed Jun 28 23:50:00 +0000 2023;1674203527277584386;"I got to interview #DavidGrusch for @NieuweRevu magazine. This was my journey to disclosure through my podcast interviews with @LueElizondo @ChrisKMellon @SenatorReid @PaoloGuiz56 #aviloeb and some more key players for disclosure. Enjoy! #ufotwitter subscribe…";3;17;44;235;en;104257558;1674203527277584386;MaxMoszkowicz;https://twitter.com/MaxMoszkowicz/status/1674203527277584386
Wed Jun 28 21:58:44 +0000 2023;1674175526913679361;"“We use the tech for war and not for peace and nature.   The people who withhold this will one day have to apply for amnesty somewhere for crimes against humanity.”  - David Grusch   (#UFOTwitter #UFO #UFOs #UFOSightings #UAPTwitter #UAPs #UAP) https://t.co/QBvskAFODM";5;32;116;561;en;1374741331931717639;1674175526913679361;528vibes;https://twitter.com/528vibes/status/1674175526913679361
Wed Jun 28 21:23:54 +0000 2023;1674166758545018882;"Ex-Pentagon official David Grusch soon to testify to US Congress. He has authentic Italy UFO Crash docs, Dutch journalist Max Moszkowicz confirmed. Moreover, he said, 'This is life-threatening knowledge.' #UFOtwitter #UAPtwitter #UAPs #UFOs #UAP @Akam1129  https://t.co/ojvPeNNmFR";2;31;97;397;en;1270266360;1674166758545018882;Unexplained2020;https://twitter.com/Unexplained2020/status/1674166758545018882
Wed Jun 28 18:41:03 +0000 2023;1674125778240569344;"Bombshell new interview with David Grusch for Dutch mag. Blendle (paywall) Are you threatened by what you are putting out now?  'I can't comment on that, but very unpleasant things have happened, both on a personal and career level.'  Why are you ringing the bell?  “I know that…";53;68;262;969;en;36464659;1674125778240569344;Docneuroeo;https://twitter.com/Docneuroeo/status/1674125778240569344
Wed Jun 28 17:59:14 +0000 2023;1674115254312116224;"ILLEGAL UFO RETRIEVAL PROGRAMS?! Congress Doubles Down On Explosive Claims: Hill Opinion Writer  Interview with @MvonRen talking about the new pending UAP whistleblower laws and David Grusch.  #ufotwitter #UAPTwitter #ufo #ufos https://t.co/O4fZmBnLGB";9;22;100;299;en;21799800;1674115254312116224;MikeColangelo;https://twitter.com/MikeColangelo/status/1674115254312116224
